time,sensor1,sensor2
1558657369.316884,121.57871723175049,0.0
1558657369.360682,102.05841064453125,0.0
1558657369.404648,109.99901294708252,0.0
1558657369.448671,102.74534225463867,0.0
1558657369.493125,119.03952360153198,0.0
1558657369.536823,99.12668466567993,0.0
1558657369.580786,104.03333902359009,0.0
1558657369.623996,97.03726768493652,0.0
1558657369.667602,97.10268974304199,0.0
1558657369.710885,92.59265661239624,0.0
1558657369.754108,96.32989168167114,0.0
1558657369.797543,94.1546082496643,0.0
1558657369.840914,91.39052629470825,0.0
1558657369.883994,95.09505033493042,0.0
1558657369.927304,92.2655463218689,0.0
1558657369.970276,90.22519588470459,0.0
1558657370.013179,89.59141969680786,0.0
1558657370.056012,88.25026750564575,0.0
1558657370.099335,87.44884729385376,0.0
1558657370.142215,88.30342292785645,0.0
1558657370.184833,86.53702735900879,0.0
1558657370.227746,86.8314266204834,0.0
1558657370.27091,85.64974069595337,0.0
1558657370.313427,84.43125486373901,0.0
1558657370.356012,84.1368556022644,0.0
1558657370.399009,83.21276903152466,0.0
1558657370.441369,82.3909044265747,0.0
1558657370.483728,82.0965051651001,0.0
1558657370.526229,80.75944185256958,0.0
1558657370.569505,80.51819801330566,0.0
1558657370.611752,79.28335666656494,0.0
1558657370.65216,78.06487083435059,0.0
1558657370.694349,78.49420309066772,0.0
1558657370.736912,77.259361743927,0.0
1558657370.779105,75.93865394592285,0.0
1558657370.821235,75.35803318023682,0.0
1558657370.863183,75.32123327255249,0.0
1558657370.90519,74.48301315307617,0.0
1558657370.947428,73.50577116012573,0.0
1558657370.988867,73.00692796707153,0.0
1558657371.030943,72.44266271591187,0.0
1558657371.072533,71.05244398117065,0.0
1558657371.114291,70.8807110786438,0.0
1558657371.156468,70.75804471969604,0.0
1558657371.198363,69.47822570800781,0.0
1558657371.240316,69.13067102432251,0.0
1558657371.282071,68.63182783126831,0.0
1558657371.323462,68.65227222442627,0.0
1558657371.3651,67.91627407073975,0.0
1558657371.406815,67.31112003326416,0.0
1558657371.448561,67.17618703842163,0.0
1558657371.490424,66.32161140441895,0.0
1558657371.531984,65.10312557220459,0.0
1558657371.57326,63.884639739990234,0.0
1558657371.614366,64.12588357925415,0.0
1558657371.656013,63.74561786651611,0.0
1558657371.697632,61.96286678314209,0.0
1558657371.739166,62.03237771987915,0.0
1558657371.78081,58.4668755531311,0.0
1558657371.82196,60.76482534408569,0.0
1558657371.862906,59.88980531692505,0.0
1558657371.904128,59.08020734786987,0.0
1558657371.94511,58.41372013092041,0.0
1558657371.986017,57.469189167022705,0.0
1558657372.027615,57.14207887649536,0.0
1558657372.068781,57.0725679397583,0.0
1558657372.110236,56.20163679122925,0.0
1558657372.149738,55.036306381225586,0.0
1558657372.190903,58.740830421447754,0.0
1558657372.231655,54.99950647354126,0.0
1558657372.272206,53.62973213195801,0.0
1558657372.313026,53.62973213195801,0.0
1558657372.353633,48.158812522888184,0.0
1558657372.394479,51.45035982131958,0.0
1558657372.435065,51.17640495300293,0.0
1558657372.475702,50.40360689163208,0.0
1558657372.516276,49.76574182510376,0.0
1558657372.557181,49.050188064575195,0.0
1558657372.598163,48.22423458099365,0.0
1558657372.638877,47.798991203308105,0.0
1558657372.679709,47.55774736404419,0.0
1558657372.720503,46.99348211288452,0.0
1558657372.760969,43.25215816497803,0.0
1558657372.801135,45.37837505340576,0.0
1558657372.841141,44.41748857498169,0.0
1558657372.881467,44.00860071182251,0.0
1558657372.921938,44.110822677612305,0.0
1558657372.962087,43.403446674346924,0.0
1558657373.00212,43.48931312561035,0.0
1558657373.042179,42.77375936508179,0.0
1558657373.082072,42.6183819770813,0.0
1558657373.12215,41.518473625183105,0.0
1558657373.162477,41.93145036697388,0.0
1558657373.202217,40.61483144760132,0.0
1558657373.242189,40.45536518096924,0.0
1558657373.282139,40.16505479812622,0.0
1558657373.322184,38.967013359069824,0.0
1558657373.362033,39.4781231880188,0.0
1558657373.401866,38.48452568054199,0.0
1558657373.441647,38.17785978317261,0.0
1558657373.481196,37.8343939781189,0.0
1558657373.521071,37.04524040222168,0.0
1558657373.560922,33.08311700820923,0.0
1558657373.600843,35.397422313690186,0.0
1558657373.63927,35.532355308532715,0.0
1558657373.679203,34.79635715484619,0.0
1558657373.719445,34.710490703582764,0.0
1558657373.759405,33.71689319610596,0.0
1558657373.799347,33.667826652526855,0.0
1558657373.839361,33.13218355178833,0.0
1558657373.87943,32.9972505569458,0.0
1558657373.919504,32.43298530578613,0.0
1558657373.95943,32.26125240325928,0.0
1558657373.999265,32.22445249557495,0.0
1558657374.039075,30.9037446975708,0.0
1558657374.079011,30.956900119781494,0.0
1558657374.118778,30.474412441253662,0.0
1558657374.158664,30.163657665252686,0.0
1558657374.198296,30.20045757293701,0.0
1558657374.237918,29.615747928619385,0.0
1558657374.27768,29.431748390197754,0.0
1558657374.317257,29.394948482513428,0.0
1558657374.356891,28.83068323135376,0.0
1558657374.395899,28.847038745880127,0.0
1558657374.435694,28.48721742630005,0.0
1558657374.475019,27.661263942718506,0.0
1558657374.514172,27.387309074401855,0.0
1558657374.553455,27.301442623138428,0.0
1558657374.592481,26.684021949768066,0.0
1558657374.631515,26.634955406188965,0.0
1558657374.671517,35.03760099411011,0.0
1558657374.710723,25.109803676605225,0.0
1558657374.75036,25.297892093658447,0.0
1558657374.789915,25.0730037689209,0.0
1558657374.829193,24.435138702392578,0.0
1558657374.868791,24.03033971786499,0.0
1558657374.90848,23.703229427337646,0.0
1558657374.947736,23.61736297607422,0.0
1558657374.985721,23.478341102600098,0.0
1558657375.024629,23.11851978302002,0.0
1558657375.063556,22.930431365966797,0.0
1558657375.102658,22.946786880493164,0.0
1558657375.139226,22.738254070281982,0.0
1558657375.179479,22.7791428565979,0.0
1558657375.218831,21.9327449798584,0.0
1558657375.257584,22.19034433364868,0.0
1558657375.297717,21.605634689331055,0.0
1558657375.336708,21.834611892700195,0.0
1558657375.376101,21.421635150909424,0.0
1558657375.415164,21.470701694488525,0.0
1558657375.454104,20.922791957855225,0.0
1558657375.492846,20.787858963012695,0.0
1558657375.531481,20.428037643432617,0.0
1558657375.570598,20.444393157958984,0.0
1558657375.609845,20.11728286743164,0.0
1558657375.648283,20.010972023010254,0.0
1558657375.687482,20.428037643432617,0.0
1558657375.725374,20.18270492553711,0.0
1558657375.762975,20.010972023010254,0.0
1558657375.80085,19.941461086273193,0.0
1558657375.838489,19.516217708587646,0.0
1558657375.876765,19.311773777008057,0.0
1558657375.914868,19.532573223114014,0.0
1558657375.952784,18.898797035217285,0.0
1558657375.98992,18.710708618164062,0.0
1558657376.027515,18.829286098480225,0.0
1558657376.064904,18.849730491638184,0.0
1558657376.102344,18.93150806427002,0.0
1558657376.139608,18.624842166900635,0.0
1558657376.176098,18.22822093963623,0.0
1558657376.215265,18.608486652374268,0.0
1558657376.252865,18.142354488372803,0.0
1558657376.289941,17.970621585845947,0.0
1558657376.327604,17.733466625213623,0.0
1558657376.364676,18.17915439605713,0.0
1558657376.402056,18.060576915740967,0.0
1558657376.439469,19.172751903533936,0.0
1558657376.478445,17.852044105529785,0.0
1558657376.513989,18.076932430267334,0.0
1558657376.550376,17.41044521331787,0.0
1558657376.587898,17.97471046447754,0.0
1558657376.626199,17.40635633468628,0.0
1558657376.665938,17.40635633468628,0.0
1558657376.703437,17.185556888580322,0.0
1558657376.740767,17.663955688476562,0.0
1558657376.779916,17.20191240310669,0.0
1558657376.817954,17.47586727142334,0.0
1558657376.854342,17.234623432159424,0.0
1558657376.893912,17.52493381500244,0.0
1558657376.932515,17.255067825317383,0.0
1558657376.969812,16.964757442474365,0.0
1558657377.006052,17.40635633468628,0.0
1558657377.045075,17.169201374053955,0.0
1558657377.081616,16.85844659805298,0.0
1558657377.119767,17.11604595184326,0.0
1558657377.157113,16.707158088684082,0.0
1558657377.193315,17.34093427658081,0.0
1558657377.230581,16.944313049316406,0.0
1558657377.268671,16.756224632263184,0.0
1558657377.305956,16.63764715194702,0.0
1558657377.343462,16.63764715194702,0.0
1558657377.380789,16.891157627105713,0.0
1558657377.418352,16.63764715194702,0.0
1558657377.455443,16.600847244262695,0.0
1558657377.493572,16.83800220489502,0.0
1558657377.529672,16.690802574157715,0.0
1558657377.567008,16.617202758789062,0.0
